Date	Arkengarthdale	East Cowton	Malham Tarn	Snaizeholme	Crakehill	Skip Bridge	Westwick	Skelton	Skelton tommorow	Predictor_1	Skelton Tomorrow	Skelton - 1	Average Rainfall	Average River flow	Average Rainfall -1 day	Skelton + average Rain
1996-06-20	0.0	0.0	1.0	0.0	3.93	1.838	3.778	7.797	7.308	9.546	7.308	8.271	0.25	4.33575	0.25	8.047
1996-06-21	0.0	0.0	1.0	0.0	3.887	1.804	3.697	7.308	7.858	9.389	7.858	7.797	0.25	4.1739999999999995	0.25	7.558
1996-06-22	0.0	0.0	1.0	0.0	3.857	1.795	3.615	7.858	8.03	9.268	8.03	7.308	0.25	4.28125	0.25	8.108
1996-06-23	0.0	0.0	0.0	0.0	3.815	1.778	3.538	8.03	7.592	9.13	7.592	7.858	0.0	4.29025	0.25	8.03
1996-06-24	0.0	0.0	0.0	0.0	3.732	1.761	3.48	7.592	7.2	8.974	7.2	8.03	0.0	4.14125	0.0	7.592
1996-06-25	0.0	0.0	0.0	0.0	3.617	1.739	3.418	7.2	7.301	8.775	7.301	7.592	0.0	3.9935	0.0	7.2
1996-06-26	2.8	0.0	3.6	0.2	3.552	1.738	3.38	7.301	7.64	8.671	7.64	7.2	1.6500000000000001	3.99275	0.0	8.951
1996-06-27	2.8	0.0	3.6	0.2	3.515	1.763	3.366	7.64	8.891	8.644	8.891	7.301	1.6500000000000001	4.071	1.6500000000000001	9.29
1996-06-28	4.6	0.0	13.2	0.2	3.63	1.989	3.472	8.891	9.096	9.091	9.096	7.64	4.499999999999999	4.4955	1.6500000000000001	13.390999999999998
1996-06-29	4.8	0.0	16.6	0.2	3.767	2.101	3.535	9.096	8.009	9.404	8.009	8.891	5.4	4.624750000000001	4.499999999999999	14.496
1996-06-30	4.0	0.2	23.6	0.2	3.782	2.104	3.578	8.009	8.112	9.465	8.112	9.096	7.0	4.36825	5.4	15.009
1996-07-01	7.6	0.571	34.4	0.4	3.95	2.097	3.637	8.112	8.743	9.684	8.743	8.009	10.74275	4.449	7.0	18.85475
1996-07-02	6.8	1.171	24.8	0.4	4.012	1.927	3.583	8.743	9.743	9.522	9.743	8.112	8.29275	4.56625	10.74275	17.03575
1996-07-03	7.039	2.6	25.6	0.4	4.12	2.026	4.872	9.743	25.6	11.018	25.6	8.743	8.90975	5.190250000000001	8.29275	18.65275
1996-07-04	5.148	4.5	23.4	0.2	5.175	2.491	9.834	25.6	34.37	17.5	34.37	9.743	8.312000000000001	10.775	8.90975	33.912000000000006
1996-07-05	1.548	4.129	12.6	0.0	7.19	2.8	13.086	34.37	19.06	23.077	19.06	25.6	4.56925	14.3615	8.312000000000001	38.93925
1996-07-06	0.548	3.529	12.8	0.0	7.792	2.842	14.209	19.06	12.78	24.843	12.78	34.37	4.219250000000001	10.97575	4.56925	23.279249999999998
1996-07-07	0.109	4.7	11.0	0.0	7.992	2.687	13.555	12.78	11.23	24.234	11.23	19.06	3.9522500000000003	9.2535	4.219250000000001	16.73225
1996-07-08	0.0	2.6	2.6	0.0	7.34	2.274	8.968	11.23	9.98	18.582	9.98	12.78	1.3	7.453	3.9522500000000003	12.530000000000001
1996-07-09	0.0	3.0	3.6	0.0	5.407	1.972	5.919	9.98	8.654	13.298	8.654	11.23	1.65	5.8195	1.3	11.63
1996-07-10	0.0	3.0	3.4	0.0	4.752	1.88	4.868	8.654	7.911	11.5	7.911	9.98	1.6	5.0385	1.65	10.254
1996-07-11	0.2	2.4	6.8	0.0	4.4	1.826	4.315	7.911	7.658	10.541	7.658	8.654	2.35	4.6129999999999995	1.6	10.261
1996-07-12	0.4	3.6	11.0	0.0	4.012	1.76	3.979	7.658	7.172	9.751	7.172	7.911	3.75	4.35225	2.35	11.408000000000001
1996-07-13	0.4	3.2	11.653	0.0	3.747	1.713	3.76	7.172	6.912	9.221	6.912	7.658	3.81325	4.098	3.75	10.98525
1996-07-14	0.4	3.2	11.653	0.0	3.577	1.675	3.684	6.912	7.047	8.936	7.047	7.172	3.81325	3.9619999999999997	3.81325	10.725249999999999
1996-07-15	0.2	1.2	5.853	0.0	3.43	1.634	3.605	7.047	6.94	8.669	6.94	6.912	1.81325	3.9290000000000003	3.81325	8.86025
1996-07-16	0.0	0.0	1.653	0.0	3.277	1.577	3.539	6.94	6.478	8.394	6.478	7.047	0.41325	3.8332500000000005	1.81325	7.35325
1996-07-17	0.0	0.0	0.0	0.0	3.15	1.538	3.457	6.478	6.009	8.145	6.009	6.94	0.0	3.65575	0.41325	6.478
1996-07-18	0.0	0.0	0.0	0.0	3.032	1.508	3.339	6.009	5.982	7.88	5.982	6.478	0.0	3.472	0.0	6.009
1996-07-19	0.0	0.0	0.0	0.0	2.947	1.487	3.193	5.982	5.672	7.627	5.672	6.009	0.0	3.4022500000000004	0.0	5.982
1996-07-20	0.0	0.0	0.0	0.0	2.857	1.48	3.049	5.672	5.357	7.386	5.357	5.982	0.0	3.2645	0.0	5.672
1996-07-21	0.0	0.0	0.0	0.0	2.752	1.464	2.923	5.357	5.322	7.139	5.322	5.672	0.0	3.1239999999999997	0.0	5.357
1996-07-22	0.0	0.0	0.0	0.0	2.65	1.45	2.821	5.322	5.333	6.92	5.333	5.357	0.0	3.0607499999999996	0.0	5.322
1996-07-23	0.8	0.2	0.0	0.0	2.587	1.439	2.853	5.333	6.615	6.879	6.615	5.322	0.25	3.053	0.0	5.583
1996-07-24	2.4	0.6	1.6	0.0	2.905	1.465	2.93	6.615	6.829	7.3	6.829	5.333	1.15	3.4787500000000002	0.25	7.765000000000001
1996-07-25	2.4	0.6	1.6	0.0	3.08	1.476	2.959	6.829	5.903	7.514	5.903	6.615	1.15	3.5860000000000003	1.15	7.978999999999999
1996-07-26	2.4	0.6	3.0	0.0	3.205	1.472	2.945	5.903	5.732	7.622	5.732	6.829	1.5	3.3812499999999996	1.15	7.403
1996-07-27	1.6	0.4	3.0	0.0	3.262	1.47	2.804	5.732	5.714	7.536	5.714	5.903	1.25	3.317	1.5	6.982
1996-07-28	1.0	1.8	5.6	0.0	2.985	1.434	2.685	5.714	6.648	7.103	6.648	5.732	2.0999999999999996	3.2045	1.25	7.814
1996-07-29	3.6	2.7	9.466	0.0	2.925	1.634	2.722	6.648	11.01	7.281	11.01	5.714	3.9415	3.4822499999999996	2.0999999999999996	10.5895
1996-07-30	3.8	2.7	11.066	0.0	2.957	2.032	3.9	11.01	9.931	8.889	9.931	6.648	4.391500000000001	4.97475	3.9415	15.4015
1996-07-31	3.8	2.7	11.266	0.0	3.12	2.164	4.543	9.931	9.123	9.828	9.123	11.01	4.4415	4.939500000000001	4.391500000000001	14.372499999999999
1996-08-01	2.8	0.9	7.066	0.0	3.205	2.222	5.122	9.123	7.617	10.549	7.617	9.931	2.6915	4.917999999999999	4.4415	11.814499999999999
1996-08-02	0.2	0.0	3.2	0.0	3.207	2.034	5.333	7.617	6.872	10.574	6.872	9.123	0.8500000000000001	4.54775	2.6915	8.467
1996-08-03	0.0	0.0	0.2	0.0	3.125	1.648	4.38	6.872	6.422	9.152	6.422	7.617	0.05	4.00625	0.8500000000000001	6.922
1996-08-04	0.0	0.0	0.0	0.0	2.932	1.523	3.926	6.422	5.958	8.382	5.958	6.872	0.0	3.70075	0.05	6.422
1996-08-05	0.0	0.0	0.0	0.0	2.8	1.47	3.471	5.958	6.738	7.741	6.738	6.422	0.0	3.42475	0.0	5.958
1996-08-06	1.2	1.25	6.0	1.0	2.79	1.501	3.353	6.738	7.952	7.644	7.952	5.958	2.3625	3.5955000000000004	0.0	9.1005
1996-08-07	1.6	3.75	12.6	1.0	2.912	1.709	3.34	7.952	7.691	7.962	7.691	6.738	4.7375	3.97825	2.3625	12.689499999999999
1996-08-08	1.8	3.75	17.2	1.0	3.04	1.795	3.32	7.691	7.371	8.155	7.371	7.952	5.9375	3.9615	4.7375	13.628499999999999
1996-08-09	1.8	5.05	17.2	1.0	3.18	1.839	3.347	7.371	7.712	8.366	7.712	7.691	6.262499999999999	3.93425	5.9375	13.6335
1996-08-10	1.0	4.763	11.257	0.0	3.292	1.89	3.405	7.712	13.39	8.587	13.39	7.371	4.255	4.07475	6.262499999999999	11.966999999999999
1996-08-11	1.4	2.6	4.857	0.0	3.737	1.86	4.849	13.39	12.9	10.447	12.9	7.712	2.21425	5.9590000000000005	4.255	15.60425
1996-08-12	1.4	2.6	0.857	0.0	4.16	1.845	5.467	12.9	9.586	11.472	9.586	13.39	1.21425	6.093	2.21425	14.11425
1996-08-13	1.4	1.3	0.857	0.0	4.332	1.827	5.689	9.586	7.949	11.849	7.949	12.9	0.8892500000000001	5.358499999999999	1.21425	10.47525
1996-08-14	1.0	0.337	0.8	0.0	4.315	1.742	5.7	7.949	7.109	11.757	7.109	9.586	0.53425	4.926500000000001	0.8892500000000001	8.48325
1996-08-15	0.2	0.0	0.6	0.0	3.822	1.565	4.237	7.109	6.453	9.625	6.453	7.949	0.2	4.18325	0.53425	7.309
1996-08-16	0.0	0.0	0.0	0.0	3.327	1.497	3.591	6.453	6.105	8.415	6.105	7.109	0.0	3.7169999999999996	0.2	6.453
1996-08-17	0.0	0.0	0.0	0.0	3.047	1.463	3.284	6.105	5.531	7.794	5.531	6.453	0.0	3.4747500000000002	0.0	6.105
1996-08-18	0.0	0.0	0.0	0.0	2.87	1.437	3.072	5.531	5.647	7.379	5.647	6.105	0.0	3.2275	0.0	5.531
1996-08-19	0.0	0.0	0.0	0.0	2.745	1.416	2.879	5.647	5.224	7.041	5.224	5.531	0.0	3.17175	0.0	5.647
1996-08-20	0.6	0.8	4.0	0.0	2.647	1.417	2.748	5.224	5.266	6.812	5.266	5.647	1.35	3.0090000000000003	0.0	6.574
1996-08-21	0.8	1.4	6.6	0.0	2.592	1.491	2.649	5.266	5.648	6.733	5.648	5.224	2.2	2.9995000000000003	1.35	7.466
1996-08-22	2.6	2.082	10.95	0.0	2.705	1.53	2.651	5.648	8.521	6.885	8.521	5.266	3.908	3.1334999999999997	2.2	9.556
1996-08-23	6.0	2.967	17.05	0.0	2.897	2.069	2.782	8.521	10.66	7.749	10.66	5.648	6.504250000000001	4.06725	3.908	15.025250000000002
1996-08-24	6.0	3.312	18.1	0.0	3.28	2.577	3.234	10.66	14.88	9.091	14.88	8.521	6.853	4.937749999999999	6.504250000000001	17.512999999999998
1996-08-25	6.8	4.112	19.5	0.0	3.745	2.827	5.216	14.88	15.74	11.788	15.74	10.66	7.603	6.667	6.853	22.483
1996-08-26	5.8	5.14	19.5	0.0	4.095	2.998	7.464	15.74	41.07	14.557	41.07	14.88	7.609999999999999	7.57425	7.603	23.35
1996-08-27	2.893	6.299	18.1	0.0	6.727	4.783	14.164	41.07	40.86	25.675	40.86	15.74	6.823	16.686	7.609999999999999	47.893
1996-08-28	2.451	7.353	17.25	0.0	9.387	5.007	17.766	40.86	33.38	32.161	33.38	41.07	6.7635000000000005	18.255	6.823	47.6235
1996-08-29	1.451	5.953	13.25	0.0	11.532	5.238	19.047	33.38	20.9	35.817	20.9	40.86	5.1635	17.29925	6.7635000000000005	38.5435
1996-08-30	0.651	4.244	8.9	0.0	12.375	5.28	18.216	20.9	14.13	35.871	14.13	33.38	3.44875	14.19275	5.1635	24.34875
1996-08-31	0.158	2.2	4.2	0.0	10.36	3.122	12.263	14.13	11.17	25.744	11.17	20.9	1.6395	9.96875	3.44875	15.7695
1996-09-01	0.6	2.2	1.2	0.0	7.907	2.493	8.825	11.17	10.04	19.226	10.04	14.13	1.0	7.598750000000001	1.6395	12.17
1996-09-02	3.0	5.4	2.6	0.0	5.825	2.059	6.055	10.04	10.0	13.939	10.0	11.17	2.75	5.99475	1.0	12.79
1996-09-03	3.0	5.4	2.8	0.2	5.007	1.952	4.965	10.0	9.021	11.924	9.021	10.04	2.8499999999999996	5.481	2.75	12.85
1996-09-04	3.6	7.2	6.3	0.2	4.64	1.941	4.411	9.021	8.54	10.993	8.54	10.0	4.325	5.0032499999999995	2.8499999999999996	13.346
1996-09-05	3.0	5.0	5.1	0.2	4.437	1.946	4.129	8.54	8.07	10.512	8.07	9.021	3.3249999999999997	4.763	4.325	11.864999999999998
1996-09-06	0.6	1.8	3.7	0.2	4.197	1.908	3.909	8.07	7.754	10.015	7.754	8.54	1.575	4.521	3.3249999999999997	9.645
1996-09-07	0.6	1.8	3.5	0.0	3.917	1.841	3.779	7.754	7.491	9.538	7.491	8.07	1.475	4.322749999999999	1.575	9.229
1996-09-08	0.0	0.0	0.0	0.0	3.665	1.758	3.639	7.491	7.281	9.063	7.281	7.754	0.0	4.138249999999999	1.475	7.491
1996-09-09	0.0	0.0	0.0	0.0	3.455	1.701	3.463	7.281	7.106	8.619	7.106	7.491	0.0	3.9749999999999996	0.0	7.281
1996-09-10	0.0	0.0	0.0	0.0	3.317	1.675	3.342	7.106	7.065	8.335	7.065	7.281	0.0	3.86	0.0	7.106
1996-09-11	0.2	0.6	1.2	0.4	3.215	1.655	3.257	7.065	6.878	8.127	6.878	7.106	0.6	3.798	0.0	7.665
1996-09-12	0.2	0.6	1.2	0.4	3.127	1.638	3.158	6.878	6.452	7.924	6.452	7.065	0.6	3.70025	0.6	7.478
1996-09-13	0.2	0.6	1.2	0.4	3.035	1.61	3.071	6.452	6.339	7.717	6.339	6.878	0.6	3.5420000000000003	0.6	7.052
1996-09-14	0.2	0.6	1.2	0.4	2.945	1.581	2.997	6.339	6.254	7.524	6.254	6.452	0.6	3.4655	0.6	6.939
1996-09-15	0.0	0.0	0.0	0.0	2.857	1.558	2.891	6.254	6.127	7.307	6.127	6.339	0.0	3.3899999999999997	0.6	6.254
1996-09-16	0.0	0.0	0.0	0.0	2.777	1.537	2.823	6.127	6.02	7.137	6.02	6.254	0.0	3.316	0.0	6.127
1996-09-17	0.0	0.0	0.0	0.0	2.715	1.526	2.777	6.02	6.131	7.018	6.131	6.127	0.0	3.2595	0.0	6.02
1996-09-18	0.8	1.4	0.0	0.0	2.667	1.514	2.722	6.131	5.944	6.903	5.944	6.02	0.55	3.2585	0.0	6.681
1996-09-19	1.0	2.0	0.2	2.0	2.63	1.501	2.683	5.944	5.902	6.814	5.902	6.131	1.3	3.1895	0.55	7.244
1996-09-20	1.8	2.8	3.6	3.8	2.622	1.507	2.668	5.902	5.961	6.797	5.961	5.944	3.0	3.17475	1.3	8.902000000000001
1996-09-21	2.0	2.8	3.6	3.8	2.635	1.524	2.651	5.961	5.918	6.81	5.918	5.902	3.05	3.19275	3.0	9.011
1996-09-22	1.2	1.4	3.6	3.8	2.64	1.534	2.662	5.918	5.828	6.836	5.828	5.961	2.5	3.1885000000000003	3.05	8.418
1996-09-23	1.0	0.8	3.4	1.8	2.64	1.547	2.671	5.828	5.828	6.858	5.828	5.918	1.75	3.1715	2.5	7.578
1996-09-24	0.4	0.8	2.2	1.0	2.617	1.536	2.676	5.828	5.945	6.83	5.945	5.828	1.1	3.16425	1.75	6.928000000000001
1996-09-25	0.4	1.6	3.6	2.6	2.612	1.529	2.676	5.945	5.983	6.818	5.983	5.828	2.05	3.1905	1.1	7.995
1996-09-26	2.6	3.6	14.0	3.632	2.64	1.53	2.675	5.983	5.956	6.845	5.956	5.945	5.958	3.207	2.05	11.940999999999999
1996-09-27	3.0	3.6	17.6	4.032	2.685	1.558	2.668	5.956	6.779	6.911	6.779	5.983	7.058000000000001	3.21675	5.958	13.014000000000001
1996-09-28	2.967	4.8	17.645	3.324	2.775	1.576	3.033	6.779	51.87	7.384	51.87	5.956	7.183999999999999	3.54075	7.058000000000001	13.963
1996-09-29	2.807	6.4	17.701	1.947	7.237	1.86	7.484	51.87	71.44	16.581	71.44	6.779	7.21375	17.11275	7.183999999999999	59.083749999999995
1996-09-30	0.607	4.8	8.501	1.115	11.827	2.184	15.684	71.44	32.0	29.696	32.0	51.87	3.75575	25.283749999999998	7.21375	75.19575
1996-10-01	1.207	5.0	6.701	0.915	13.402	2.276	18.729	32.0	18.31	34.408	18.31	71.44	3.45575	16.60175	3.75575	35.45575
1996-10-02	1.039	3.0	4.856	0.824	14.217	2.325	19.994	18.31	13.85	36.537	13.85	32.0	2.42975	13.711500000000001	3.45575	20.739749999999997
1996-10-03	2.3	2.0	11.4	2.8	10.297	2.08	18.025	13.85	37.8	30.402	37.8	18.31	4.625	11.063	2.42975	18.475
1996-10-04	4.9	2.8	16.6	6.8	8.297	1.892	16.917	37.8	36.52	27.106	36.52	13.85	7.775	16.2265	4.625	45.574999999999996
1996-10-05	4.1	2.6	14.8	6.6	8.977	2.133	18.115	36.52	22.54	29.225	22.54	37.8	7.025	16.43625	7.775	43.545
1996-10-06	4.9	4.6	15.0	6.8	9.267	2.215	18.546	22.54	16.22	30.029	16.22	36.52	7.825	13.142	7.025	30.365
1996-10-07	3.6	3.2	7.8	5.0	9.497	2.281	17.499	16.22	13.6	29.277	13.6	22.54	4.9	11.37425	7.825	21.119999999999997
1996-10-08	1.4	4.4	3.8	1.4	7.492	2.244	11.542	13.6	12.07	21.278	12.07	16.22	2.7500000000000004	8.7195	4.9	16.35
1996-10-09	1.2	4.4	5.4	1.4	5.725	1.983	8.26	12.07	11.03	15.967	11.03	13.6	3.1	7.0095	2.7500000000000004	15.17
1996-10-10	0.4	2.4	4.8	1.0	4.965	1.906	6.957	11.03	9.606	13.827	9.606	12.07	2.15	6.214499999999999	3.1	13.18
1996-10-11	0.4	2.4	4.0	0.6	4.51	1.845	6.13	9.606	8.741	12.485	8.741	11.03	1.8499999999999999	5.52275	2.15	11.456
1996-10-12	0.0	1.0	1.8	1.4	4.165	1.779	5.48	8.741	8.164	11.423	8.164	9.606	1.0499999999999998	5.04125	1.8499999999999999	9.791
1996-10-13	0.0	1.0	0.2	1.4	3.857	1.709	4.942	8.164	7.69	10.509	7.69	8.741	0.6499999999999999	4.668	1.0499999999999998	8.814
1996-10-14	0.6	1.2	1.8	3.0	3.637	1.67	4.577	7.69	7.715	9.885	7.715	8.164	1.65	4.3935	0.6499999999999999	9.34
1996-10-15	3.2	1.4	6.8	7.6	3.53	1.695	4.415	7.715	11.21	9.64	11.21	7.69	4.75	4.33875	1.65	12.465
1996-10-16	4.4	0.6	8.8	10.6	3.825	1.77	5.393	11.21	17.71	10.988	17.71	7.715	6.1	5.5495	4.75	17.310000000000002
1996-10-17	4.4	0.6	9.0	10.6	5.032	1.814	7.266	17.71	16.85	14.113	16.85	11.21	6.15	7.955500000000001	6.1	23.86
1996-10-18	7.6	3.0	18.4	9.5	5.767	2.079	8.675	16.85	23.62	16.522	23.62	17.71	9.625	8.34275	6.15	26.475
1996-10-19	5.4	4.4	14.2	5.9	7.177	2.332	11.985	23.62	22.18	21.494	22.18	16.85	7.475	11.278500000000001	9.625	31.095
1996-10-20	6.8	7.4	12.186	2.0	7.912	2.545	13.684	22.18	37.14	24.141	37.14	23.62	7.0965	11.58025	7.475	29.2765
1996-10-21	6.8	7.4	11.986	2.0	8.277	3.332	17.841	37.14	25.09	29.451	25.09	22.18	7.0465	16.6475	7.0965	44.1865
1996-10-22	3.0	4.8	1.586	1.7	8.625	3.34	18.61	25.09	16.65	30.575	16.65	37.14	2.7714999999999996	13.91625	7.0465	27.8615
1996-10-23	2.6	3.2	0.786	0.7	7.792	3.2	16.527	16.65	12.93	27.519	12.93	25.09	1.8215000000000001	11.04225	2.7714999999999996	18.4715
1996-10-24	2.6	0.229	4.6	2.2	7.122	3.016	14.585	12.93	12.55	24.724	12.55	16.65	2.4072500000000003	9.41325	1.8215000000000001	15.337250000000001
1996-10-25	4.0	1.029	6.6	5.0	5.995	2.488	9.494	12.55	34.69	17.976	34.69	12.93	4.1572499999999994	7.63175	2.4072500000000003	16.707250000000002
1996-10-26	4.839	3.429	16.4	7.408	8.63	2.83	16.352	34.69	80.15	27.812	80.15	12.55	8.019	15.625499999999999	4.1572499999999994	42.708999999999996
1996-10-27	5.235	6.629	27.6	9.531	17.205	3.439	24.341	80.15	77.41	44.986	77.41	34.69	12.24875	31.28375	8.019	92.39875
1996-10-28	2.739	8.4	29.3	9.006	24.12	4.047	32.832	77.41	67.79	61.0	67.79	80.15	12.36125	34.60225	12.24875	89.77125
1996-10-29	1.339	9.2	27.5	7.006	30.1	4.508	39.387	67.79	38.05	73.995	38.05	77.41	11.26125	35.446250000000006	12.36125	79.05125000000001
1996-10-30	0.5	6.8	17.5	4.398	28.7	4.363	33.49	38.05	24.68	66.553	24.68	67.79	7.2995	26.15075	11.26125	45.3495
1996-10-31	1.505	3.8	15.7	2.602	20.932	4.03	27.703	24.68	39.27	52.665	39.27	38.05	5.90175	19.33625	7.2995	30.58175
1996-11-01	3.6	1.8	10.8	2.127	16.282	3.917	23.591	39.27	37.38	43.791	37.38	24.68	4.58175	20.765	5.90175	43.85175
1996-11-02	5.2	0.2	12.6	3.327	13.807	3.607	21.624	37.38	42.33	39.039	42.33	39.27	5.3317499999999995	19.1045	4.58175	42.71175
1996-11-03	7.2	0.4	18.2	6.727	15.082	3.536	23.244	42.33	49.2	41.862	49.2	37.38	8.13175	21.048000000000002	5.3317499999999995	50.461749999999995
1996-11-04	7.488	0.369	15.993	10.326	18.7	3.919	27.954	49.2	91.77	50.573	91.77	42.33	8.544	24.94325	8.13175	57.744
1996-11-05	6.288	0.469	23.134	13.6	24.1	6.38	31.883	91.77	109.952	62.363	109.952	49.2	10.87275	38.533249999999995	8.544	102.64274999999999
1996-11-06	5.0	0.5	29.334	16.0	29.926	9.766	36.055	109.952	117.6	75.747	117.6	91.77	12.7085	46.42475	10.87275	122.6605
1996-11-07	3.0	0.3	23.534	12.6	36.901	13.519	41.224	117.6	59.85	91.644	59.85	109.952	9.8585	52.311	12.7085	127.45849999999999
1996-11-08	4.713	1.131	23.941	11.074	35.401	14.572	38.288	59.85	46.17	88.261	46.17	117.6	10.21475	37.02775	9.8585	70.06475
1996-11-09	5.513	1.631	23.6	7.2	30.401	13.246	34.433	46.17	39.79	78.079	39.79	59.85	9.486	31.0625	10.21475	55.656000000000006
1996-11-10	5.2	1.6	15.8	2.8	23.075	10.747	28.312	39.79	31.34	62.134	31.34	46.17	6.3500000000000005	25.481	9.486	46.14
1996-11-11	5.2	1.6	23.6	5.2	14.4	7.7	20.985	31.34	78.98	43.085	78.98	39.79	8.9	18.60625	6.3500000000000005	40.24
1996-11-12	1.8	0.6	23.4	5.2	15.275	8.023	27.949	78.98	81.29	51.246	81.29	31.34	7.749999999999999	32.55675	8.9	86.73
1996-11-13	0.0	0.0	15.8	4.8	19.075	9.346	27.94	81.29	45.83	56.361	45.83	78.98	5.15	34.41275	7.749999999999999	86.44000000000001
1996-11-14	0.2	1.0	17.2	5.4	19.475	10.714	27.547	45.83	36.09	57.736	36.09	81.29	5.949999999999999	25.8915	5.15	51.78
1996-11-15	0.2	1.0	9.2	3.2	19.8	11.755	27.41	36.09	27.91	58.965	27.91	45.83	3.3999999999999995	23.76375	5.949999999999999	39.49
1996-11-16	0.6	2.6	4.2	2.4	17.175	10.815	17.156	27.91	26.47	45.147	26.47	36.09	2.45	18.264	3.3999999999999995	30.36
1996-11-17	4.4	6.0	8.2	5.4	11.975	8.96	14.505	26.47	31.63	35.44	31.63	27.91	6.0	15.477500000000001	2.45	32.47
1996-11-18	4.2	5.0	6.4	4.8	11.475	6.952	14.239	31.63	24.98	32.666	24.98	26.47	5.1	16.073999999999998	6.0	36.73
1996-11-19	6.2	5.415	13.0	4.6	10.9	5.334	13.609	24.98	29.56	29.843	29.56	31.63	7.303750000000001	13.705750000000002	5.1	32.28375
1996-11-20	7.6	5.0	15.8	3.0	11.5	6.212	14.158	29.56	32.17	31.87	32.17	24.98	7.85	15.357499999999998	7.303750000000001	37.41
1996-11-21	5.2	3.2	12.0	0.8	11.95	6.231	13.736	32.17	26.12	31.917	26.12	29.56	5.3	16.02175	7.85	37.47
1996-11-22	5.9	4.0	20.2	4.0	11.4	6.724	12.977	26.12	30.39	31.101	30.39	32.17	8.525	14.305250000000001	5.3	34.645
1996-11-23	4.1	3.585	16.0	4.2	11.625	7.445	13.637	30.39	26.0	32.708	26.0	26.12	6.9712499999999995	15.77425	8.525	37.36125
1996-11-24	4.7	3.4	21.8	9.2	10.82	6.203	13.042	26.0	37.26	30.065	37.26	30.39	9.774999999999999	14.01625	6.9712499999999995	35.775
1996-11-25	4.5	3.8	25.7	10.4	10.82	7.922	19.062	37.26	100.2	37.804	100.2	26.0	11.1	18.766	9.774999999999999	48.36
1996-11-26	3.8	4.0	21.9	7.2	18.495	9.941	27.457	100.2	67.15	55.893	67.15	37.26	9.225	39.023250000000004	11.1	109.425
1996-11-27	3.6	4.0	24.011	7.0	20.945	11.999	29.804	67.15	38.86	62.748	38.86	100.2	9.65275	32.474500000000006	9.225	76.80275
1996-11-28	1.4	4.4	17.575	7.4	22.075	12.216	31.02	38.86	48.78	65.311	48.78	67.15	7.69375	26.042749999999998	9.65275	46.55375
1996-11-29	2.2	3.0	18.109	10.6	22.575	12.633	31.303	48.78	73.56	66.511	73.56	38.86	8.47725	28.82275	7.69375	57.25725
1996-11-30	2.6	2.0	18.509	12.0	19.15	12.662	31.346	73.56	82.03	63.158	82.03	48.78	8.77725	34.179500000000004	8.47725	82.33725
1996-12-01	3.5	2.1	22.098	14.8	25.125	11.912	36.946	82.03	105.5	73.983	105.5	73.56	10.624500000000001	39.00325	8.77725	92.6545
1996-12-02	4.7	0.9	24.4	12.816	30.637	13.637	44.131	105.5	88.79	88.406	88.79	82.03	10.704	48.47625	10.624500000000001	116.20400000000001
1996-12-03	3.966	0.5	23.916	11.457	34.112	13.58	45.718	88.79	94.135	93.411	94.135	105.5	9.95975	45.55	10.704	98.74975
1996-12-04	4.521	0.7	20.55	14.057	35.05	14.19	44.816	94.135	99.48	94.056	99.48	88.79	9.957	47.04775	9.95975	104.09200000000001
1996-12-05	4.221	0.6	12.65	11.257	32.65	15.752	43.432	99.48	63.44	91.833	63.44	94.135	7.182	47.828500000000005	9.957	106.662
1996-12-06	3.021	0.4	6.042	7.841	28.487	15.878	38.41	63.44	44.59	82.776	44.59	99.48	4.326	36.553749999999994	7.182	67.76599999999999
1996-12-07	1.955	0.2	2.292	4.0	25.237	14.418	31.974	44.59	37.22	71.629	37.22	63.44	2.11175	29.054750000000002	4.326	46.701750000000004
1996-12-08	1.0	0.0	1.657	0.0	20.975	12.213	25.37	37.22	48.03	58.558	48.03	44.59	0.66425	23.9445	2.11175	37.88425
1996-12-09	0.4	0.0	6.057	0.0	18.275	9.501	20.337	48.03	39.46	48.113	39.46	37.22	1.6142500000000002	24.03575	0.66425	49.64425
1996-12-10	0.2	0.0	5.8	0.0	17.65	7.432	17.905	39.46	31.23	42.987	31.23	48.03	1.5	20.61175	1.6142500000000002	40.96
1996-12-11	0.0	0.0	13.0	0.0	17.275	6.393	16.462	31.23	27.67	40.13	27.67	39.46	3.25	17.84	1.5	34.480000000000004
1996-12-12	1.2	1.4	12.2	0.0	16.7	5.498	15.2	27.67	25.2	37.399	25.2	31.23	3.6999999999999997	16.267	3.25	31.37
1996-12-13	1.2	3.6	7.6	0.0	13.45	4.797	12.756	25.2	22.72	31.002	22.72	27.67	3.0999999999999996	14.05075	3.6999999999999997	28.299999999999997
1996-12-14	1.2	3.6	10.0	1.0	11.66	4.559	11.204	22.72	21.94	27.424	21.94	25.2	3.95	12.53575	3.0999999999999996	26.669999999999998
1996-12-15	3.0	3.8	7.8	3.0	11.035	4.39	10.5	21.94	27.14	25.925	27.14	22.72	4.4	11.96625	3.95	26.340000000000003
1996-12-16	3.4	3.0	12.2	3.8	11.185	4.24	10.672	27.14	28.11	26.097	28.11	21.94	5.6000000000000005	13.30925	4.4	32.74
1996-12-17	3.8	0.8	15.8	4.6	11.46	4.126	11.141	28.11	26.62	26.727	26.62	27.14	6.25	13.70925	5.6000000000000005	34.36
